,date,org,tld,ccs,bcced,mail_type,images,urls,salutations,designation,chars_in_subject,chars_in_body,updates,personal,promotions,forums,purchases,travel,spam,social
1752,"Thu, 05 Dec 2019 11:50:53 -0800",google,com,0,0,text/html,4,20,0,0,36.0,7567,1,0,0,0,0,0,0,0
1753,"Wed, 11 Apr 2018 04:32:11 -0700",facebookmail,com,0,0,multipart/alternative,1,14,0,0,24.0,10860,0,1,0,0,0,0,0,0
1754,"Thu, 21 Dec 2017 10:40:11 +0000 (UTC)",quora,com,0,0,multipart/alternative,2,11,0,0,68.0,10942,1,1,0,0,0,0,0,0
1755,"Fri, 12 Oct 2018 06:20:11 -0700 (PDT)",xoom,com,0,0,text/html,4,15,0,0,50.0,4270,1,1,0,0,0,0,0,0
1756,"Tue, 5 Nov 2019 05:00:51 -0600 (CST)",deliver,ieee.org,0,0,multipart/alternative,17,80,1,1,38.0,76471,1,0,0,0,0,0,0,0
1757,"Fri, 13 Dec 2019 10:45:41 +0100",adum,fr,0,0,text/html,0,4,1,0,72.0,2521,1,0,0,0,0,0,0,0
1758,"Tue, 23 May 2017 03:19:11 +0000 (UTC)",accounts,google.com,0,0,multipart/alternative,5,13,0,0,34.0,8330,0,1,0,0,0,0,0,0
1759,"Wed, 3 Sep 2014 09:28:29 +0000 (GMT)",diydrones,com,0,0,text/plain,0,1,0,0,31.0,275,1,1,0,0,0,0,0,0
1760,"Wed, 30 Nov 2016 14:33:14 +0530",iiitd,ac.in,4,0,multipart/alternative,0,1,1,0,25.0,2819,0,1,0,1,0,0,0,0
1761,"Fri, 11 Sep 2020 18:32:08 +0530",zen-makemytrip,com,0,0,multipart/alternative,14,41,0,0,59.0,17901,1,0,0,0,0,0,0,0
1762,"Thu, 11 Oct 2018 11:54:51 +0200",caisse-epargne,fr,0,0,text/html,0,1,1,0,88.0,2607,1,1,0,0,0,0,0,0
1763,"Tue, 20 Feb 2018 09:40:06 -0600",emails,evernote.com,0,0,multipart/alternative,3,44,0,0,34.0,24494,1,1,0,0,0,0,0,0
1764,"Wed, 29 Mar 2017 22:28:48 +0530",iiitd,ac.in,5,0,multipart/alternative,0,2,1,1,33.0,14398,0,1,0,1,0,0,0,0
1765,"Mon, 6 Jun 2016 14:55:12 +0100",ZOONIVERSE,ORG,0,0,multipart/alternative,0,16,0,0,25.0,5428,0,1,1,0,0,0,0,0
1766,"Sun, 19 Apr 2020 22:53:23 +0000 (GMT)",insideapple,apple.com,0,0,multipart/alternative,58,133,1,0,38.0,78483,1,0,0,0,0,0,0,0
1767,"Fri, 31 Mar 2017 07:22:13 +0000",,,0,0,multipart/alternative,2,34,0,0,60.0,11304,1,1,0,0,1,0,0,0
1768,"Sun, 11 Dec 2016 21:13:30 +0530",iiitd,ac.in,3,0,multipart/alternative,0,0,1,0,34.0,2489,0,1,0,1,0,0,0,0
1769,"Sun, 29 Nov 2015 01:11:06 +0530",,,0,0,text/plain,0,1,1,0,26.0,581,0,1,0,0,0,0,0,0
1770,"Sat, 06 Jul 2019 16:04:47 +0000 (UTC)",mail,vincerowatches.com,0,0,multipart/alternative,3,41,0,0,25.0,45934,0,1,1,0,0,0,0,0
1771,"Wed, 7 Oct 2020 07:58:31 +0000",un,universalnewz.com,0,0,multipart/alternative,1,10,0,0,32.0,2774,0,0,1,0,0,0,1,0
1772,"Fri, 6 Jul 2018 10:16:02 +0000",slack,com,0,0,multipart/alternative,1,8,0,0,60.0,12448,1,1,0,0,0,0,0,0
1773,"Thu, 18 Sep 2014 11:58:29 +0000 (UTC)",entropay,com,0,0,multipart/alternative,1,6,1,0,40.0,4003,1,1,0,0,0,0,0,0
1774,"Tue, 24 Sep 2019 04:59:12 -0700",google,com,0,0,multipart/alternative,11,44,1,0,40.0,25537,1,1,0,0,0,0,0,0
1775,"Tue, 30 Aug 2016 16:27:46 +0530",iiitd,ac.in,3,0,multipart/alternative,0,1,1,1,18.0,5791,0,1,0,1,0,0,0,0
1776,"Wed, 30 Oct 2019 11:32:09 -0500 (CDT)",nvidia,com,0,0,multipart/alternative,18,128,0,1,42.0,78940,0,0,1,0,0,0,0,0
1777,"Mon, 28 Nov 2016 19:44:38 +0530",iiitd,ac.in,0,0,multipart/alternative,0,3,1,0,14.0,2706,0,1,0,1,0,0,0,0
1778,"Thu, 8 Mar 2018 11:01:34 -0000",edm,efinmail.com,0,0,multipart/alternative,0,7,0,0,60.0,2955,1,1,0,0,0,0,0,0
1779,"Tue, 7 Mar 2017 19:01:31 +0530",iiitd,ac.in,0,0,multipart/alternative,0,6,0,0,34.0,3580,0,1,0,0,0,0,0,0
1780,"Sun, 30 Nov 2014 03:58:42 +0000",youtube,com,0,0,multipart/alternative,18,73,0,0,105.0,53682,0,1,0,0,0,0,0,1
1781,"Thu, 21 Sep 2017 08:03:32 +0000",iiitd,ac.in,0,0,multipart/alternative,0,0,0,0,9.0,1070,0,1,0,0,0,0,0,0
1782,"Sat, 16 Jul 2016 10:00:56 +0000",twitter,com,0,0,multipart/alternative,8,53,0,0,79.0,40987,0,1,0,0,0,0,0,1
1783,"Sat, 20 Jan 2018 19:33:41 +0000",m,mail.coursera.org,0,0,multipart/alternative,15,71,1,1,57.0,46737,0,1,1,0,0,0,0,0
1784,"Tue, 15 Sep 2020 09:52:52 -0700",google,com,0,0,text/html,6,24,0,0,40.0,7855,1,0,0,0,0,0,0,0
1785,"Mon, 21 Mar 2016 19:30:12 +0000",barbeque-nation,com,0,0,multipart/alternative,1,7,1,0,96.0,5126,1,1,0,0,0,0,0,0
1786,"Fri, 17 Aug 2018 15:33:10 +0530",iiitd,ac.in,2,0,multipart/alternative,0,5,1,0,18.0,2576,0,1,0,0,0,0,0,0
1787,"Fri, 19 Dec 2014 08:49:31 +0530 (IST)",,,0,0,text/html,0,2,1,0,71.0,13185,1,1,0,0,0,1,0,0
1788,"Mon, 17 Aug 2015 16:40:49 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,39.0,27079,1,1,0,0,0,0,0,0
1789,"Thu, 12 Oct 2017 08:48:06 +0530",iiitd,ac.in,0,0,multipart/alternative,0,0,1,1,70.0,11186,0,1,0,1,0,0,0,0
1790,"Fri, 17 Aug 2018 10:14:36 +0530",marketing,goindigo.in,0,0,multipart/alternative,9,51,0,0,48.0,39827,0,1,1,0,0,0,0,0
1791,"Tue, 21 Apr 2015 19:20:15 +0000",coursera,org,0,0,multipart/alternative,20,95,0,0,45.0,60259,1,1,0,0,0,0,0,0
1792,"Mon, 17 Aug 2015 16:34:14 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,39.0,27086,1,1,0,0,0,0,0,0
1793,"Thu, 04 Jun 2020 06:24:13 -0700",github,com,1,0,multipart/alternative,0,17,0,0,58.0,6760,0,0,0,1,0,0,0,0
1794,"Sun, 29 Jun 2014 17:11:12 +0000 (UTC)",quora,com,0,0,multipart/alternative,10,111,1,0,76.0,82286,0,1,0,0,0,0,0,1
1795,"Wed, 13 Apr 2016 04:27:30 -0700 (PDT)",quora,com,0,0,multipart/alternative,10,111,1,0,64.0,86231,0,1,0,0,0,0,0,1
1796,"Sat, 06 Jun 2020 08:09:28 -0700",google,com,0,0,multipart/alternative,9,35,0,0,36.0,13392,1,0,0,0,0,0,0,0
1797,"Wed, 11 Nov 2015 17:58:26 +0000",iiitd,ac.in,0,0,multipart/alternative,0,4,0,0,44.0,1835,1,1,0,0,0,0,0,0
1798,"Mon, 25 Mar 2019 12:34:13 -0400",ieee,org,0,0,multipart/alternative,2,13,1,0,35.0,7725,1,1,0,0,0,0,0,0
1799,"Fri, 27 Feb 2015 21:38:35 +0000",youtube,com,0,0,multipart/alternative,23,87,0,0,45.0,64508,0,1,0,0,0,0,0,1
1800,"Tue, 25 Aug 2020 12:04:26 -0700",github,com,2,0,multipart/alternative,0,8,0,0,58.0,1342,0,0,0,1,0,0,0,0
1801,"Tue, 20 Oct 2015 17:06:01 +0530",iiitd,ac.in,0,0,multipart/alternative,0,1,1,0,63.0,1497,1,1,0,0,0,0,0,0
1802,"Tue, 12 Dec 2017 14:33:34 +0000 (UTC)",udacity,com,0,0,multipart/alternative,14,46,1,0,45.0,73015,0,1,1,0,0,0,0,0
1803,"Tue, 24 Dec 2019 12:05:45 +0000 (GMT)",id,apple.com,0,0,multipart/alternative,4,19,1,0,37.0,16057,1,0,0,0,0,0,0,0
1804,"Sat,  9 Jul 2016 07:16:07 +0000 (UTC)",researchgate,net,0,0,multipart/alternative,3,24,0,0,58.0,16702,0,1,0,0,0,0,0,1
1805,"Mon, 31 Aug 2020 08:52:05 +0000",gmail,com,0,0,multipart/alternative,4,12,0,0,32.0,6040,1,0,0,0,0,0,0,0
1806,"Sat, 28 Nov 2015 18:01:23 +0530",iiitd,ac.in,2,0,multipart/alternative,0,0,1,0,30.0,1848,0,1,0,1,0,0,0,0
1807,"Thu, 25 Aug 2016 15:52:43 +0530",iiitd,ac.in,0,0,multipart/related,0,4,0,0,39.0,746270,0,1,0,1,0,0,0,0
1808,"Fri, 15 Jan 2016 07:15:45 +0530",iiitd,ac.in,12,0,multipart/alternative,0,3,0,0,30.0,1858,0,1,0,1,0,0,0,0
1809,"Tue, 10 Jan 2017 10:13:13 +0530",iiitd,ac.in,1,0,multipart/alternative,0,6,1,0,16.0,4501,0,1,0,0,0,0,0,0
1810,"Wed, 12 Mar 2014 13:38:03 -0400",hackerrank,com,0,0,multipart/alternative,1,11,0,0,57.0,7522,1,1,0,0,0,0,0,0
1811,"Thu, 29 Sep 2016 16:35:53 +0530",iiitd,ac.in,0,0,multipart/alternative,0,51,1,0,37.0,20388,0,1,0,1,0,0,0,0
1812,"Wed, 2 Oct 2019 06:26:06 +0000",amazon,in,0,0,multipart/alternative,26,153,0,0,91.0,70313,0,1,1,0,0,0,0,0
1813,05 Nov 2017 11:19:02 +0530,,,0,0,text/plain,0,0,0,0,57.0,518,1,1,0,0,0,0,0,0
1814,"Tue, 1 Sep 2020 08:16:04 +0000",transferwise,com,0,0,text/html,2,15,0,0,26.0,23151,1,0,0,0,0,0,0,0
1815,"Thu, 4 Dec 2014 09:58:13 +0000",freshersworld,com,0,0,text/html,1,7,1,0,47.0,9891,1,1,0,0,0,0,0,0
1816,"Sat, 01 Aug 2020 12:08:54 +0200",fnac,com,0,0,multipart/alternative,65,502,0,0,96.0,200553,0,0,1,0,0,0,0,0
1817,"Thu, 7 Nov 2019 18:10:31 +0530",gmail,com,2,0,multipart/alternative,0,0,1,0,27.0,1877,0,0,0,1,0,0,0,0
1818,"Thu, 26 Oct 2017 13:18:45 +0530",iiitd,ac.in,2,0,multipart/alternative,0,3,1,0,29.0,1399,0,1,0,1,0,0,0,0
1819,"Tue, 01 Aug 2017 06:47:40 -0400",usief,org.in,0,0,multipart/alternative,11,50,0,0,48.0,253968,1,0,0,0,0,0,0,0
1820,"Mon, 2 Dec 2019 10:06:48 +0000",slack,com,0,0,multipart/alternative,16,80,0,0,22.0,31749,1,0,0,0,0,0,0,0
1821,"Sat, 08 Aug 2015 15:17:24 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,61.0,27275,1,1,0,0,0,0,0,0
1822,"Fri, 26 Jun 2020 19:31:21 +0000",eos,com,0,0,multipart/alternative,7,51,0,0,79.0,59678,1,0,0,0,0,0,0,0
1823,"Wed, 29 Nov 2017 06:59:51 -0600",send,grammarly.com,0,0,multipart/alternative,7,36,0,0,34.0,21304,0,1,1,0,0,0,0,0
1824,"Fri, 29 Jul 2016 08:37:04 +0000",twitter,com,0,0,multipart/alternative,33,167,0,0,63.0,95322,0,1,0,0,0,0,0,1
1825,"Thu, 04 Jul 2019 20:17:33 +0000",mp1,tripadvisor.com,0,0,text/html,11,39,1,0,115.0,48391,0,1,1,0,0,0,0,0
1826,"Mon, 13 Mar 2017 08:50:19 +0000",twitter,com,0,0,multipart/alternative,26,201,0,0,86.0,94428,0,1,0,0,0,0,0,1
1827,"Tue, 18 Oct 2016 05:32:31 -0700 (PDT)",quora,com,0,0,multipart/alternative,8,111,0,0,95.0,89624,0,1,0,0,0,0,0,1
1828,"Fri, 20 Apr 2018 10:32:24 +0000",atcoder,jp,0,0,text/plain,0,5,0,0,50.0,971,0,1,0,0,0,0,0,0
1829,"Sat, 4 Apr 2020 11:48:54 +0530",iiitd,ac.in,1,0,multipart/alternative,0,0,1,0,47.0,1449,0,1,0,0,0,0,0,0
1830,"Wed, 10 Apr 2019 14:21:24 +0000",medium,com,0,0,multipart/alternative,11,50,1,1,32.0,44314,1,1,0,0,0,0,0,0
1831,"Fri, 13 Jul 2018 00:16:14 +0000",amazon,in,0,0,multipart/alternative,22,146,1,0,70.0,69781,0,1,1,0,0,0,0,0
1832,"Sun, 24 Apr 2016 21:52:18 +0000",youtube,com,0,0,multipart/alternative,12,50,0,0,91.0,42468,0,1,0,0,0,0,0,1
1833,"Fri, 13 Jul 2018 12:01:56 +0000",atcoder,jp,0,0,text/plain,0,4,0,0,26.0,1164,0,1,0,0,0,0,0,0
1834,"Mon,  3 Aug 2020 20:42:22 +0530 (IST)",makemytrip,com,0,0,multipart/mixed,11,16,0,0,52.0,15354,1,0,0,0,0,0,0,0
1835,"Sat, 30 Apr 2016 12:18:37 +0000",usebackpack,com,0,0,text/html,4,14,0,0,37.0,24828,1,1,0,0,0,0,0,0
1836,"Mon, 14 Aug 2017 18:29:31 +0200",newsletter,foodpanda.in,0,0,multipart/alternative,11,34,0,0,39.0,44607,1,0,0,0,1,0,0,0
1837,"Thu, 24 Jan 2019 02:35:39 -0800",google,com,0,0,text/html,2,12,0,0,38.0,4277,1,1,0,0,0,0,0,0
1838,"Tue, 27 May 2014 13:01:34 +0000",edx,org,0,0,multipart/alternative,64,312,1,0,89.0,174370,1,1,0,0,0,0,0,0
1839,"Sat, 4 Feb 2017 07:12:46 +0000",usebackpack,com,0,0,text/html,4,14,0,0,34.0,24684,1,1,0,0,0,0,0,0
1840,"Wed, 1 Feb 2017 22:30:38 +0530",iiitd,ac.in,1,0,multipart/alternative,0,60,1,0,9.0,49253,0,1,0,0,0,0,0,0
1841,"Sat, 04 Jul 2020 02:33:31 -0700",google,com,0,0,multipart/alternative,27,85,1,0,40.0,29153,1,0,0,0,0,0,0,0
1842,"Tue, 09 Jan 2018 22:35:31 -0600",newsgram,hp.com,0,0,multipart/alternative,14,112,0,0,170.0,54317,0,1,1,0,0,0,0,0
1843,"Wed, 7 Dec 2016 16:36:47 +0530",iiitd,ac.in,0,0,multipart/alternative,0,0,1,0,18.0,738,0,1,0,0,0,0,0,0
1844,"Fri, 16 Sep 2016 00:46:57 +0530",iiitd,ac.in,0,0,multipart/mixed,0,0,1,0,4.0,398983,0,1,0,0,0,0,0,0
1845,"Mon, 25 Jan 2016 13:26:19 +0530",iiitd,ac.in,2,0,multipart/alternative,0,0,0,0,55.0,2273,0,1,0,1,0,0,0,0
1846,"Mon, 3 Feb 2020 12:31:16 -0800",msr-cmt,org,0,0,multipart/alternative,0,6,1,0,32.0,2378,1,0,0,0,0,0,0,0
1847,"Thu,  2 Apr 2015 16:37:00 +0530 (IST)",,,0,0,text/html,0,2,1,0,23.0,1085,1,1,0,0,0,0,0,0
1848,"Thu, 26 Mar 2020 05:42:50 +0000",standupalice,com,0,0,text/html,1,6,0,0,39.0,15037,0,0,0,1,0,0,0,0
1849,"Tue, 23 Jan 2018 22:36:17 -0600",newsgram,hp.com,0,0,multipart/alternative,9,91,0,0,131.0,36983,0,1,1,0,0,0,0,0
1850,"Mon, 29 Jan 2018 14:10:41 +0000",twitter,com,0,0,multipart/alternative,7,77,0,0,42.0,40228,0,1,0,0,0,0,0,1
1851,"Thu, 03 Dec 2015 06:37:36 +0000",usebackpack,com,0,0,multipart/alternative,4,17,0,0,35.0,29911,1,1,0,0,0,0,0,0
1852,"Tue, 30 May 2017 00:12:59 +0000",amazon,in,0,0,multipart/alternative,7,148,0,0,53.0,74573,0,1,1,0,0,0,0,0
1853,"Sat, 15 Feb 2020 22:32:26 +0530",irctc,co.in,0,0,multipart/alternative,2,10,1,0,76.0,6584,1,0,0,0,0,0,0,0
1854,"Tue, 10 Oct 2017 07:19:22 +0000 (UTC)",hackerearth,com,0,0,multipart/alternative,3,13,1,0,34.0,11664,1,1,0,0,0,0,0,0
1855,"Thu, 6 Dec 2012 01:15:28 -0500",,,0,0,multipart/alternative,0,5,0,0,120.0,2355,1,1,0,0,0,0,0,0
1856,"Wed, 27 Jul 2016 11:25:31 +0530",iiitd,ac.in,3,0,multipart/alternative,1,3,1,0,34.0,10905,0,1,0,0,0,0,0,0
1857,"Wed, 07 Aug 2013 07:02:54 -0700 (PDT)",rcbazaar,com,0,0,text/html,0,4,0,0,28.0,3139,0,1,0,0,0,0,0,0
1858,"Mon, 7 May 2012 13:03:21 -0700",facebookappmail,com,0,0,multipart/alternative,12,34,0,0,61.0,11132,1,1,0,0,0,0,0,0
1859,"Tue, 08 Sep 2020 04:22:32 -0700",google,com,0,0,text/html,9,34,0,0,32.0,10318,1,0,0,0,0,0,0,0
1860,"Tue, 30 Aug 2016 03:47:49 +0000 (UTC)",piazza,com,0,0,multipart/related,0,0,0,0,80.0,4,1,1,0,0,0,0,0,0
1861,"Sun, 11 Aug 2019 23:31:06 +0530",irctc,co.in,0,0,multipart/alternative,12,42,0,0,73.0,10292,0,1,1,0,0,0,0,0
1862,"Sun, 6 Oct 2019 19:02:00 -0400",granular,ai,0,0,multipart/alternative,0,3,1,0,13.0,1760,0,0,0,1,0,0,0,0
1863,"Thu, 30 Mar 2017 01:13:01 -0600",news,foodpanda.in,0,0,multipart/alternative,17,56,0,0,85.0,58127,0,1,1,0,0,0,0,0
1864,"Sat, 5 Mar 2016 23:35:57 +0530",iiitd,ac.in,0,0,multipart/mixed,0,0,1,0,20.0,2772217,0,1,0,0,0,0,0,0
1865,"Fri, 19 Feb 2016 14:06:01 +0530",iiitd,ac.in,1,0,multipart/alternative,0,0,1,0,24.0,1501,0,1,0,1,0,0,0,0
1866,"Sun, 21 Apr 2019 06:20:00 +0000 (UTC)",medium,com,0,0,multipart/alternative,25,147,1,0,197.0,66706,1,1,0,0,0,0,0,0
1867,"Wed, 27 May 2020 03:05:30 -0700",e,newyorktimes.com,0,0,multipart/mixed,0,0,0,0,23.0,4,0,0,1,0,0,0,0,0
1868,"Tue, 14 Mar 2017 19:02:02 -0700",e,linkedin.com,0,0,multipart/mixed,0,0,0,0,38.0,4,0,1,0,0,0,0,0,1
1869,"Fri, 12 Jul 2019 16:10:29 +0530",sbi,co.in,0,0,text/plain,0,0,0,0,57.0,684,1,1,0,0,0,0,0,0
1870,"Wed, 20 Sep 2017 09:16:28 +0530",iiitd,ac.in,0,0,multipart/alternative,1,4,0,0,38.0,3654,0,1,0,0,0,0,0,0
1871,"Thu, 18 May 2017 22:49:58 -0700",youtube,com,0,0,multipart/alternative,4,16,0,0,103.0,14686,0,1,0,0,0,0,0,1
1872,"Wed, 14 Sep 2016 18:09:20 +0530",iiitd,ac.in,3,0,multipart/alternative,0,0,1,0,43.0,28707,0,1,0,1,0,0,0,0
1873,"Wed, 8 Mar 2017 15:32:05 +0530",iiitd,ac.in,3,0,multipart/related,0,0,0,0,70.0,82612,0,1,0,1,0,0,0,0
1874,"Fri, 11 Mar 2016 14:32:23 +0000",twitter,com,0,0,multipart/alternative,8,53,0,0,63.0,39617,0,1,0,0,0,0,0,1
1875,"Sun, 28 Jun 2020 18:08:40 +0000 (GMT)",id,apple.com,0,0,multipart/alternative,4,19,1,0,37.0,16063,1,0,0,0,0,0,0,0
1876,"Sat, 29 Apr 2017 00:34:09 +0000",amazon,in,0,0,multipart/mixed,0,0,0,0,29.0,4,0,1,1,0,0,0,0,0
1877,"Thu, 6 Feb 2020 20:17:21 -0600 (CST)",nvidia,com,0,0,multipart/alternative,16,108,0,0,33.0,91768,0,0,1,0,0,0,0,0
1878,"Fri, 20 Mar 2020 03:15:42 +0000",quora,com,0,0,multipart/alternative,9,106,1,0,117.0,105160,0,0,0,0,0,0,0,1
1879,"Sat, 29 Oct 2016 00:59:52 -0700 (PDT)",quora,com,0,0,multipart/alternative,8,107,0,0,107.0,84653,0,1,0,0,0,0,0,1
1880,"Wed, 29 Jun 2016 17:49:47 +0530",iiitd,ac.in,3,0,multipart/alternative,0,1,1,0,59.0,7267,0,1,0,1,0,0,0,0
1881,"Fri, 4 Aug 2017 08:33:30 +0530 (IST)",indiatimes,com,0,0,text/html,11,125,1,0,61.0,74946,0,1,1,0,0,0,0,0
1882,"Wed, 03 Aug 2016 04:30:00 -0700",mentor,com,0,0,multipart/alternative,3,16,0,0,37.0,5130,0,1,1,0,0,0,0,0
1883,"Fri,  7 Feb 2020 11:24:21 +0100 (CET)",,,0,0,multipart/mixed,0,0,0,0,29.0,355,1,0,0,0,0,0,0,0
1884,"Tue, 28 Apr 2020 03:05:37 -0700",e,newyorktimes.com,0,0,multipart/mixed,0,0,0,0,111.0,4,0,0,1,0,0,0,0,0
1885,"Sun, 08 Jul 2012 00:32:54 -0500",sh01,hostingdepago.com,0,0,text/html,0,2,0,0,34.0,405,1,1,0,0,0,0,0,0
1886,"Sat, 14 Apr 2018 08:02:58 +0530",newsletter,speakingtree.in,0,0,multipart/alternative,12,86,0,0,41.0,33497,0,1,1,0,0,0,0,0
1887,"Tue, 21 Jun 2016 13:07:44 +0530",iiitd,ac.in,1,0,multipart/alternative,0,4,1,0,31.0,9109,0,1,0,1,0,0,0,0
1888,"Sat, 16 Nov 2019 05:10:02 -0800",google,com,0,0,text/html,20,84,0,0,36.0,24650,1,0,0,0,0,0,0,0
1889,"Fri, 13 Jul 2018 16:22:14 +0000 (UTC)",swiggy,in,0,0,text/html,0,15,0,0,52.0,16282,1,1,0,0,1,0,0,0
1890,"Tue, 4 Sep 2018 14:27:34 +0000",,,0,0,multipart/alternative,0,11,1,0,50.0,14204,0,1,0,0,0,0,0,0
1891,"Tue, 22 Sep 2020 17:54:32 -0700",github,com,1,0,multipart/alternative,0,10,0,0,41.0,1744,0,0,0,1,0,0,0,0
1892,"Mon, 18 Jan 2016 16:49:31 +0530",iiitd,ac.in,0,0,multipart/mixed,0,0,0,0,61.0,127215,0,1,0,1,0,0,0,0
1893,"Tue, 17 Nov 2015 12:26:59 +0530",iiitd,ac.in,0,0,multipart/alternative,0,6,1,0,88.0,9271,0,1,0,1,0,0,0,0
1894,"Wed, 25 Sep 2019 10:37:18 +0200",internations,org,0,0,text/html,12,27,0,0,56.0,39153,0,1,0,0,0,0,0,1
1895,"Tue, 21 Mar 2017 09:48:06 +0530",iiitd,ac.in,0,0,multipart/alternative,1,16,0,0,74.0,21283,1,1,0,0,0,0,0,0
1896,"Mon, 21 Sep 2015 19:06:34 +0530",iiitd,ac.in,5,0,multipart/alternative,2,22,1,0,38.0,9352,0,1,0,1,0,0,0,0
1897,"Sat, 19 Sep 2015 08:15:39 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,37.0,27051,0,1,1,0,0,0,0,0
1898,"Fri, 9 Nov 2018 20:36:28 +0100",iiitd,ac.in,2,0,multipart/mixed,1251,10,1,0,33.0,53203935,0,1,0,0,0,0,0,0
1899,"Wed, 17 Jan 2018 15:36:20 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,2,34,0,0,45.0,23184,0,1,0,0,0,0,0,1
1900,"Mon, 30 Apr 2018 08:01:55 +0530",newsletter,speakingtree.in,0,0,multipart/alternative,12,88,0,1,48.0,36081,1,1,0,0,0,0,0,0
1901,"Sun, 27 May 2018 16:46:19 +0530",iiitd,ac.in,1,0,multipart/alternative,0,0,0,0,8.0,188,0,1,0,0,0,0,0,0
1902,"Thu, 26 May 2016 13:33:09 +0530",iiitd,ac.in,0,0,multipart/alternative,0,7,1,0,16.0,4646,0,1,0,0,0,0,0,0
1903,"Thu, 24 Jan 2013 07:37:13 -0500",,,0,0,multipart/alternative,0,5,1,0,120.0,2695,1,1,0,0,0,0,0,0
1904,14 Aug 2014 09:23:24 +0000,kaggle,com,0,0,text/html,0,13,0,0,18.0,5498,1,1,0,0,0,0,0,0
1905,"Fri, 13 May 2016 04:40:34 +0000",coupondunia,in,0,0,text/html,37,147,1,0,102.0,81103,0,1,1,0,0,0,0,0
1906,"Mon, 13 Jan 2020 12:35:08 +0100",centralesupelec,fr,1,0,multipart/alternative,2,147,1,0,15.0,170746,0,1,0,0,0,0,0,0
1907,"Tue, 28 Jun 2016 14:20:51 -0400 (EDT)",edx,org,0,0,multipart/alternative,22,86,0,1,20.0,129876,0,1,1,0,0,0,0,0
1908,"Tue, 27 Oct 2020 13:53:21 +0100",centralesupelec,fr,3,0,multipart/alternative,0,5,1,0,53.0,19940,0,1,0,0,0,0,0,0
1909,"Mon, 4 Feb 2019 13:38:04 +0000",centralesupelec,fr,0,0,multipart/alternative,0,3,1,0,40.0,4102,0,1,0,1,0,0,0,0
1910,"Wed, 08 Jul 2015 06:37:14 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,61.0,27077,1,1,0,0,0,0,0,0
1911,"Fri, 7 Aug 2015 09:40:06 +0530",iiitd,ac.in,5,0,multipart/alternative,1,1,1,0,100.0,9096,0,1,0,1,0,0,0,0
1912,"Fri, 29 Dec 2017 13:30:17 +0000",zoomgroup,com,0,0,multipart/alternative,2,29,1,0,115.0,12509,1,1,0,0,0,0,0,0
1913,"Thu, 14 May 2020 11:16:00 +0000",academia-mail,com,0,0,multipart/alternative,1,13,1,0,84.0,32006,0,0,1,0,0,0,0,0
1914,"Wed, 28 Jan 2015 06:13:41 +0000",mbajunction,com,0,0,text/html,5,28,0,0,77.0,8298,1,1,0,0,0,0,0,0
1915,"Sun, 20 Aug 2017 01:48:06 +0000 (UTC)",flipkartletters,com,0,0,text/html,36,84,0,0,38.0,56377,0,1,1,0,0,0,0,0
1916,"Wed, 12 Aug 2015 03:00:36 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,20,53,0,0,52.0,71709,0,1,0,0,0,0,0,1
1917,"Wed, 13 Apr 2016 21:32:50 +0530",iiitd,ac.in,0,0,multipart/alternative,0,0,1,0,30.0,1721,0,1,0,1,0,0,0,0
1918,"Tue, 17 Sep 2019 02:44:03 -0700",google,com,0,0,text/html,20,84,0,0,37.0,24626,1,0,0,0,0,0,0,0
1919,"Mon, 29 Jun 2015 07:38:26 +0000 (UTC)",pinterest,com,0,0,multipart/alternative,5,49,0,0,31.0,38484,0,1,0,0,0,0,0,1
1920,"Fri, 25 May 2018 07:04:07 +0000",topcoder,com,0,0,multipart/alternative,1,36,1,0,99.0,39983,1,1,0,0,0,0,0,0
1921,"Wed, 9 Mar 2016 23:35:15 +0530",iiitd,ac.in,0,0,multipart/alternative,0,0,1,0,56.0,2204,0,1,0,0,0,0,0,0
1922,"Fri, 6 Jan 2017 23:24:33 +0530",iiitd,ac.in,0,0,multipart/alternative,0,18,1,1,3.0,7985,0,1,0,0,0,0,0,0
1923,"Thu, 6 Aug 2020 13:07:23 +0530",granular,ai,0,0,text/plain,0,3,0,0,53.0,1910,0,0,0,1,0,0,0,0
1924,"Wed, 17 Jul 2019 13:11:28 +0000",duolingo,com,0,0,multipart/alternative,5,17,0,0,95.0,23364,1,1,0,0,0,0,0,0
1925,"Mon, 09 Jul 2018 16:36:21 +0000 (UTC)",github,com,1,0,multipart/alternative,3,18,0,0,41.0,3950,0,1,0,1,0,0,0,0
1926,"Mon, 13 May 2019 09:26:40 +0000",google,com,0,0,text/plain,0,0,1,0,84.0,869,1,1,0,0,0,0,0,0
1927,"Fri, 6 Feb 2015 08:33:32 -0500",techtud,net,0,0,multipart/alternative,0,6,1,0,38.0,4557,1,1,0,0,0,0,0,0
